,Unnamed: 0,Image,Collection,Production,Date,Occasion,Multiple Bill,Performance_ID,Normalized Title,Original Language,Composer,Original Premiere,Original Title,Genre,Season,Directors,Title Language,Leaflet Language
6087,6087.0,0722_1942-1943_00722-20230306_142207.jpg,1942-1943,Carmen,1943-07-10,,False,344599,Carmen,FR,Georges Bizet,1875,Carmen,opéra comique,1942-1943,Joris Diels,Unk,Dutch
6088,6088.0,0724_1942-1943_00724-20230306_142228.jpg,1942-1943,De Tooverfluit,1943-07-11,,False,415576,De Tooverfluit,DUI,Wolfgang Amadeus Mozart,1791,Die Zauberflöte,zangspel,1942-1943,Joris Diels,NL,Dutch
6089,6089.0,0726_1942-1943_00726-20230306_142244.jpg,1942-1943,Monika,1943-07-11,,False,506035,Monika,DUI,Nico Dostal,1937,Monika,operette,1942-1943,Joris Diels,Unk,Dutch
6090,6090.0,0728_1942-1943_00728-20230306_142259.jpg,1942-1943,Het Land van den Glimlach,1943-07-13,,False,386251,Het Land van den Glimlach,DUI,Franz Lehár,1923,Das Land des Lächelns,leichte oper,1942-1943,Joris Diels,NL,Dutch
6091,6091.0,0730_1942-1943_00730-20230306_142317.jpg,1942-1943,Cavalleria Rusticana,1943-07-15,,True,371042,Cavalleria Rusticana,ITA,Pietro Mascagni,1890,Cavalleria rusticana,?,1942-1943,Joris Diels,ITA,Dutch
6092,6092.0,0730_1942-1943_00730-20230306_142317.jpg,1942-1943,Paljas,1943-07-15,,True,371042,Paljas,ITA,Ruggiero Leoncavallo,1892,Pagliacci,verisme,1942-1943,Joris Diels,Unk,Dutch
6093,6093.0,0732_1942-1943_00732-20230306_142333.jpg,1942-1943,De Graaf van Luxemburg,1943-07-17,,False,175030,De Graaf van Luxemburg,DUI,Franz Lehár,1909,Der Graf von Luxemburg,operette,1942-1943,Joris Diels,NL,Dutch
6094,6094.0,0734_1942-1943_00734-20230306_142347.jpg,1942-1943,De Graaf van Luxemburg,1943-07-18,,False,278837,De Graaf van Luxemburg,DUI,Franz Lehár,1909,Der Graf von Luxemburg,operette,1942-1943,Joris Diels,NL,Dutch
6095,6095.0,0736_1942-1943_00736-20230306_142408.jpg,1942-1943,Rijngoud,1943-07-18,,False,628077,Het Rijngoud,DUI,Richard Wagner,1869,Das Rheingold,gesamtkunstwerk,1942-1943,Joris Diels,NL,Dutch
6096,6096.0,0738_1942-1943_00738-20230306_142423.jpg,1942-1943,Der Graf von Luxemburg,1943-07-19,Wehrmachsvorstellung,False,259049,De Graaf van Luxemburg,DUI,Franz Lehár,1909,Der Graf von Luxemburg,operette,1942-1943,Joris Diels,NL,German
6097,6097.0,0740_1942-1943_00740-20230306_142437.jpg,1942-1943,Het Land van den Glimlach,1943-07-20,,False,486877,Het Land van den Glimlach,DUI,Franz Lehár,1923,Das Land des Lächelns,leichte oper,1942-1943,Joris Diels,NL,Dutch
6098,6098.0,0742_1942-1943_00742-20230306_142451.jpg,1942-1943,Der Graf von Luxemburg,1943-07-21,Wehrmachsvorstellung,False,247404,De Graaf van Luxemburg,DUI,Franz Lehár,1909,Der Graf von Luxemburg,operette,1942-1943,Joris Diels,NL,German
6099,6099.0,0744_1942-1943_00744-20230306_142505.jpg,1942-1943,De Graaf van Luxemburg,1943-07-22,,False,152050,De Graaf van Luxemburg,DUI,Franz Lehár,1909,Der Graf von Luxemburg,operette,1942-1943,Joris Diels,NL,Dutch
6100,6100.0,0746_1942-1943_00746-20230306_142519.jpg,1942-1943,Don Carlos,1943-07-24,,False,506863,Don Carlos,ITA,Giuseppe Verdi,1867,Don Carlos,romantische opera,1942-1943,Joris Diels,Unk,Dutch
